File Name,Label
common_voice_fr_34936675.wav,French
common_voice_pt_36535358.wav,Portuguese
common_voice_pt_36534245.wav,Portuguese
common_voice_ta_31842403.wav,Tamil
common_voice_en_38025603.wav,English
common_voice_ta_31842476.wav,Tamil
common_voice_en_38024627.wav,English
common_voice_en_38025493.wav,English
common_voice_pt_36534887.wav,Portuguese
common_voice_pt_36535103.wav,Portuguese
common_voice_pt_36534989.wav,Portuguese
common_voice_fr_34951213.wav,French
common_voice_fr_34936701.wav,French
common_voice_en_38025511.wav,English
common_voice_de_36534100.wav,German
common_voice_de_36533273.wav,German
common_voice_ta_31838039.wav,Tamil
common_voice_pt_36534254.wav,Portuguese
common_voice_en_38025251.wav,English
common_voice_pt_36530397.wav,Portuguese
common_voice_ta_31842384.wav,Tamil
common_voice_ta_31833374.wav,Tamil
common_voice_pt_36534701.wav,Portuguese
common_voice_de_36531547.wav,German
common_voice_ta_31842324.wav,Tamil
common_voice_en_38025205.wav,English
common_voice_en_38024674.wav,English
common_voice_de_36532743.wav,German
common_voice_en_38025499.wav,English
common_voice_ta_31833216.wav,Tamil
common_voice_ta_31833451.wav,Tamil
common_voice_ta_31842369.wav,Tamil
common_voice_ta_31842419.wav,Tamil
common_voice_ta_31842364.wav,Tamil
common_voice_fr_34933019.wav,French
common_voice_fr_34936757.wav,French
common_voice_pt_36534841.wav,Portuguese
common_voice_fr_34936715.wav,French
common_voice_ta_31842338.wav,Tamil
common_voice_ta_31838203.wav,Tamil
common_voice_fr_34951215.wav,French
common_voice_ta_31833225.wav,Tamil
common_voice_en_38024697.wav,English
common_voice_de_36532043.wav,German
common_voice_fr_34941579.wav,French
common_voice_pt_36535374.wav,Portuguese
common_voice_fr_34936653.wav,French
common_voice_pt_36534605.wav,Portuguese
common_voice_pt_36535352.wav,Portuguese
common_voice_fr_34936744.wav,French
common_voice_de_36532747.wav,German
common_voice_pt_36533852.wav,Portuguese
common_voice_fr_34932111.wav,French
common_voice_fr_34933175.wav,French
common_voice_en_38024694.wav,English
common_voice_pt_36534667.wav,Portuguese
common_voice_pt_36535001.wav,Portuguese
common_voice_en_38025715.wav,English
common_voice_en_38025210.wav,English
common_voice_fr_34930592.wav,French
common_voice_pt_36535375.wav,Portuguese
common_voice_ta_31842406.wav,Tamil
common_voice_de_36533376.wav,German
common_voice_en_38024671.wav,English
common_voice_en_38025632.wav,English
common_voice_pt_36533878.wav,Portuguese
common_voice_fr_34932135.wav,French
common_voice_en_38025182.wav,English
common_voice_pt_36533921.wav,Portuguese
common_voice_de_36534084.wav,German
common_voice_ta_31833492.wav,Tamil
common_voice_en_38025215.wav,English
common_voice_en_38025716.wav,English
common_voice_ta_31833388.wav,Tamil
common_voice_pt_36535386.wav,Portuguese
common_voice_pt_36534251.wav,Portuguese
common_voice_en_38025427.wav,English
common_voice_pt_36533821.wav,Portuguese
common_voice_de_36533246.wav,German
common_voice_de_36533346.wav,German
common_voice_ta_31833384.wav,Tamil
common_voice_ta_31842366.wav,Tamil
common_voice_pt_36534625.wav,Portuguese
common_voice_de_36534083.wav,German
common_voice_pt_36535000.wav,Portuguese
common_voice_en_38025224.wav,English
common_voice_ta_31838410.wav,Tamil
common_voice_en_38025476.wav,English
common_voice_en_38025546.wav,English
common_voice_ta_31833469.wav,Tamil
common_voice_ta_31833486.wav,Tamil
common_voice_en_38024689.wav,English
common_voice_en_38025502.wav,English
common_voice_fr_34936693.wav,French
common_voice_de_36537645.wav,German
common_voice_fr_34933205.wav,French
common_voice_ta_31833118.wav,Tamil
common_voice_fr_34933016.wav,French
common_voice_fr_34936732.wav,French
common_voice_pt_36533949.wav,Portuguese
common_voice_de_36533250.wav,German
common_voice_fr_34950829.wav,French
common_voice_en_38025221.wav,English
common_voice_ta_31833367.wav,Tamil
common_voice_fr_34936686.wav,French
common_voice_fr_34933210.wav,French
common_voice_en_38025253.wav,English
common_voice_en_38024762.wav,English
common_voice_ta_31842172.wav,Tamil
common_voice_pt_36535372.wav,Portuguese
common_voice_ta_31842306.wav,Tamil
common_voice_fr_34933024.wav,French
common_voice_en_38024660.wav,English
common_voice_de_36534064.wav,German
common_voice_de_36533361.wav,German
common_voice_pt_36533732.wav,Portuguese
common_voice_fr_34932972.wav,French
common_voice_ta_31833414.wav,Tamil
common_voice_pt_36530390.wav,Portuguese
common_voice_ta_31833211.wav,Tamil
common_voice_en_38025115.wav,English
common_voice_ta_31833390.wav,Tamil
common_voice_en_38024744.wav,English
common_voice_pt_36534752.wav,Portuguese
common_voice_de_36533326.wav,German
common_voice_fr_34951202.wav,French
common_voice_pt_36535380.wav,Portuguese
common_voice_en_38025670.wav,English
common_voice_en_38024686.wav,English
common_voice_pt_36534802.wav,Portuguese
common_voice_en_38025131.wav,English
common_voice_en_38025462.wav,English
common_voice_ta_31842407.wav,Tamil
common_voice_de_36535749.wav,German
common_voice_pt_36534231.wav,Portuguese
common_voice_de_36533114.wav,German
common_voice_ta_31833499.wav,Tamil
common_voice_pt_36533951.wav,Portuguese
common_voice_en_38025481.wav,English
common_voice_en_38025697.wav,English
common_voice_pt_36534840.wav,Portuguese
common_voice_ta_31833110.wav,Tamil
common_voice_fr_34936756.wav,French
common_voice_en_38025396.wav,English
common_voice_en_38025633.wav,English
common_voice_fr_34936663.wav,French
common_voice_de_36533343.wav,German
common_voice_en_38025490.wav,English
common_voice_pt_36533867.wav,Portuguese
common_voice_pt_36534971.wav,Portuguese
common_voice_pt_36530387.wav,Portuguese
common_voice_ta_31838504.wav,Tamil
common_voice_pt_36535045.wav,Portuguese
common_voice_pt_36534818.wav,Portuguese
common_voice_en_38025195.wav,English
common_voice_de_36535748.wav,German
common_voice_en_38025258.wav,English
common_voice_ta_31842477.wav,Tamil
common_voice_fr_34936651.wav,French
common_voice_en_38024758.wav,English
common_voice_de_36536676.wav,German
common_voice_pt_36534653.wav,Portuguese
common_voice_ta_31833196.wav,Tamil
common_voice_en_38025236.wav,English
common_voice_en_38024805.wav,English
common_voice_de_36537648.wav,German
common_voice_de_36533130.wav,German
common_voice_de_36534014.wav,German
common_voice_fr_34936746.wav,French
common_voice_fr_34936747.wav,French
common_voice_fr_34951183.wav,French
common_voice_fr_34936754.wav,French
common_voice_ta_31833476.wav,Tamil
common_voice_en_38025570.wav,English
common_voice_de_36536727.wav,German
common_voice_de_36535747.wav,German
common_voice_ta_31833513.wav,Tamil
common_voice_fr_34930225.wav,French
common_voice_de_36536603.wav,German
common_voice_de_36533367.wav,German
common_voice_fr_34933094.wav,French
common_voice_ta_31833379.wav,Tamil
common_voice_pt_36533956.wav,Portuguese
common_voice_de_36533360.wav,German
common_voice_pt_36532716.wav,Portuguese
common_voice_fr_34930280.wav,French
common_voice_de_36532741.wav,German
common_voice_pt_36534858.wav,Portuguese
common_voice_fr_34933218.wav,French
common_voice_en_38025492.wav,English
common_voice_pt_36535344.wav,Portuguese
common_voice_ta_31833413.wav,Tamil
common_voice_en_38025165.wav,English
common_voice_fr_34936709.wav,French
common_voice_pt_36532715.wav,Portuguese
common_voice_de_36533352.wav,German
common_voice_fr_34929482.wav,French
common_voice_fr_34936739.wav,French
common_voice_fr_34933101.wav,French
common_voice_de_36535771.wav,German
common_voice_en_38024681.wav,English
common_voice_ta_31833106.wav,Tamil
common_voice_fr_34936737.wav,French
common_voice_en_38025562.wav,English
common_voice_en_38025709.wav,English
common_voice_pt_36534233.wav,Portuguese
common_voice_fr_34952360.wav,French
common_voice_en_38025710.wav,English
common_voice_ta_31842399.wav,Tamil
common_voice_en_38024693.wav,English
common_voice_en_38025218.wav,English
common_voice_en_38024683.wav,English
common_voice_ta_31842448.wav,Tamil
common_voice_en_38025206.wav,English
common_voice_fr_34936644.wav,French
common_voice_fr_34951331.wav,French
common_voice_de_36535791.wav,German
common_voice_en_38025566.wav,English
common_voice_de_36536647.wav,German
common_voice_de_36533132.wav,German
common_voice_fr_34936676.wav,French
common_voice_fr_34930549.wav,French
common_voice_en_38024800.wav,English
common_voice_en_38025457.wav,English
common_voice_pt_36535369.wav,Portuguese
common_voice_de_36536678.wav,German
common_voice_de_36536108.wav,German
common_voice_ta_31833403.wav,Tamil
common_voice_en_38024774.wav,English
common_voice_ta_31842203.wav,Tamil
common_voice_pt_36535351.wav,Portuguese
common_voice_de_36532469.wav,German
common_voice_en_38025542.wav,English
common_voice_ta_31833228.wav,Tamil
common_voice_fr_34932997.wav,French
common_voice_fr_34951753.wav,French
common_voice_pt_36534005.wav,Portuguese
common_voice_de_36532470.wav,German
common_voice_pt_36535389.wav,Portuguese
common_voice_de_36536236.wav,German
common_voice_pt_36533922.wav,Portuguese
common_voice_en_38025209.wav,English
common_voice_fr_34933042.wav,French
common_voice_en_38025583.wav,English
common_voice_pt_36533944.wav,Portuguese
common_voice_fr_34930593.wav,French
common_voice_fr_34933014.wav,French
common_voice_pt_36533935.wav,Portuguese
common_voice_ta_31833536.wav,Tamil
common_voice_fr_34951751.wav,French
common_voice_fr_34932115.wav,French
common_voice_fr_34930388.wav,French
common_voice_fr_34936733.wav,French
common_voice_de_36532492.wav,German
common_voice_de_36537644.wav,German
common_voice_fr_34951240.wav,French
common_voice_de_36535938.wav,German
common_voice_ta_31842450.wav,Tamil
common_voice_en_38025512.wav,English
common_voice_ta_31833509.wav,Tamil
common_voice_pt_36535367.wav,Portuguese
common_voice_ta_31833488.wav,Tamil
common_voice_fr_34936728.wav,French
common_voice_fr_34951186.wav,French
common_voice_de_36532038.wav,German
common_voice_de_36532465.wav,German
common_voice_pt_36534283.wav,Portuguese
common_voice_de_36531976.wav,German
common_voice_ta_31833371.wav,Tamil
common_voice_pt_36533946.wav,Portuguese
common_voice_en_38025204.wav,English
common_voice_pt_36534604.wav,Portuguese
common_voice_fr_34933025.wav,French
common_voice_de_36531865.wav,German
common_voice_pt_36535264.wav,Portuguese
common_voice_fr_34930362.wav,French
common_voice_de_36536679.wav,German
common_voice_ta_31833510.wav,Tamil
common_voice_pt_36535067.wav,Portuguese
common_voice_ta_31842383.wav,Tamil
common_voice_pt_36534569.wav,Portuguese
common_voice_de_36536628.wav,German
common_voice_ta_31833521.wav,Tamil
common_voice_pt_36534562.wav,Portuguese
common_voice_de_36534044.wav,German
common_voice_pt_36533834.wav,Portuguese
common_voice_pt_36533918.wav,Portuguese
common_voice_ta_31833373.wav,Tamil
common_voice_de_36534059.wav,German
common_voice_en_38024770.wav,English
common_voice_de_36534081.wav,German
common_voice_ta_31842404.wav,Tamil
common_voice_pt_36535057.wav,Portuguese
common_voice_pt_36533880.wav,Portuguese
common_voice_de_36533249.wav,German
common_voice_de_36536105.wav,German
common_voice_de_36536216.wav,German
common_voice_de_36534150.wav,German
common_voice_pt_36534654.wav,Portuguese
common_voice_de_36531995.wav,German
common_voice_ta_31842368.wav,Tamil
common_voice_fr_34951332.wav,French
common_voice_fr_34932969.wav,French
common_voice_pt_36534781.wav,Portuguese
common_voice_de_36532012.wav,German
common_voice_en_38024699.wav,English
common_voice_ta_31833391.wav,Tamil
common_voice_fr_34933059.wav,French
common_voice_en_38024649.wav,English
common_voice_fr_34933018.wav,French
common_voice_ta_31833186.wav,Tamil
common_voice_ta_31833514.wav,Tamil
common_voice_ta_31833508.wav,Tamil
common_voice_pt_36535247.wav,Portuguese
common_voice_en_38025442.wav,English
common_voice_ta_31833467.wav,Tamil
common_voice_de_36532491.wav,German
common_voice_de_36532395.wav,German
common_voice_pt_36533829.wav,Portuguese
common_voice_fr_34936611.wav,French
common_voice_fr_34936666.wav,French
common_voice_fr_34936687.wav,French
common_voice_en_38024741.wav,English
common_voice_pt_36534999.wav,Portuguese
common_voice_ta_31833520.wav,Tamil
common_voice_ta_31842258.wav,Tamil
common_voice_fr_34936704.wav,French
common_voice_en_38024638.wav,English
common_voice_ta_31842386.wav,Tamil
common_voice_pt_36533937.wav,Portuguese
common_voice_pt_36535054.wav,Portuguese
common_voice_en_38025500.wav,English
common_voice_de_36533368.wav,German
common_voice_ta_31833443.wav,Tamil
common_voice_de_36533129.wav,German
common_voice_ta_31833213.wav,Tamil
common_voice_en_38024771.wav,English
common_voice_pt_36534734.wav,Portuguese
common_voice_ta_31833179.wav,Tamil
common_voice_de_36534062.wav,German
common_voice_fr_34936665.wav,French
common_voice_ta_31833450.wav,Tamil
common_voice_en_38025142.wav,English
common_voice_ta_31833144.wav,Tamil
common_voice_fr_34933117.wav,French
common_voice_en_38025471.wav,English
common_voice_pt_36534842.wav,Portuguese
common_voice_fr_34936577.wav,French
common_voice_de_36532008.wav,German
common_voice_de_36536601.wav,German
common_voice_pt_36534931.wav,Portuguese
common_voice_de_36532010.wav,German
common_voice_de_36533359.wav,German
common_voice_en_38024753.wav,English
common_voice_pt_36534871.wav,Portuguese
common_voice_pt_36534787.wav,Portuguese
common_voice_pt_36534960.wav,Portuguese
common_voice_pt_36533964.wav,Portuguese
common_voice_ta_31842204.wav,Tamil
common_voice_fr_34936690.wav,French
common_voice_en_38024782.wav,English
common_voice_ta_31833507.wav,Tamil
common_voice_pt_36535263.wav,Portuguese
common_voice_ta_31842322.wav,Tamil
common_voice_de_36536240.wav,German
common_voice_fr_34930570.wav,French
common_voice_de_36535969.wav,German
common_voice_de_36531966.wav,German
common_voice_en_38025491.wav,English
common_voice_en_38025212.wav,English
common_voice_de_36536209.wav,German
common_voice_pt_36534647.wav,Portuguese
common_voice_ta_31833430.wav,Tamil
common_voice_de_36535970.wav,German
common_voice_ta_31842431.wav,Tamil
common_voice_en_38025252.wav,English
common_voice_de_36533247.wav,German
common_voice_en_38024645.wav,English
common_voice_fr_34941581.wav,French
common_voice_de_36531997.wav,German
common_voice_ta_31833400.wav,Tamil
common_voice_ta_31833148.wav,Tamil
common_voice_en_38025455.wav,English
common_voice_pt_36533854.wav,Portuguese
common_voice_de_36536677.wav,German
common_voice_fr_34930286.wav,French
common_voice_de_36535794.wav,German
common_voice_pt_36533893.wav,Portuguese
common_voice_de_36532778.wav,German
common_voice_ta_31833370.wav,Tamil
common_voice_ta_31842423.wav,Tamil
common_voice_fr_34936609.wav,French
common_voice_ta_31833375.wav,Tamil
common_voice_de_36536675.wav,German
common_voice_ta_31833147.wav,Tamil
common_voice_de_36534071.wav,German
common_voice_de_36533289.wav,German
common_voice_ta_31833466.wav,Tamil
common_voice_fr_34936748.wav,French
common_voice_de_36535773.wav,German
common_voice_en_38024763.wav,English
common_voice_pt_36533950.wav,Portuguese
common_voice_pt_36534888.wav,Portuguese
common_voice_ta_31833175.wav,Tamil
common_voice_pt_36534244.wav,Portuguese
common_voice_en_38025159.wav,English
common_voice_ta_31833392.wav,Tamil
common_voice_en_38025156.wav,English
common_voice_en_38025454.wav,English
common_voice_fr_34930596.wav,French
common_voice_en_38024642.wav,English
common_voice_pt_36533822.wav,Portuguese
common_voice_en_38025513.wav,English
common_voice_ta_31833479.wav,Tamil
common_voice_ta_31842478.wav,Tamil
common_voice_ta_31842421.wav,Tamil
common_voice_fr_34936197.wav,French
common_voice_pt_36533981.wav,Portuguese
common_voice_ta_31838408.wav,Tamil
common_voice_fr_34936560.wav,French
common_voice_en_38025461.wav,English
common_voice_ta_31833419.wav,Tamil
common_voice_pt_36535384.wav,Portuguese
common_voice_en_38025581.wav,English
common_voice_ta_31833365.wav,Tamil
common_voice_fr_34936702.wav,French
common_voice_pt_36534829.wav,Portuguese
common_voice_pt_36533835.wav,Portuguese
common_voice_de_36531915.wav,German
common_voice_pt_36535364.wav,Portuguese
common_voice_fr_34933118.wav,French
common_voice_de_36533375.wav,German
common_voice_de_36532451.wav,German
common_voice_fr_34930385.wav,French
common_voice_de_36532773.wav,German
common_voice_en_38025266.wav,English
common_voice_fr_34932136.wav,French
common_voice_fr_34941583.wav,French
common_voice_pt_36530395.wav,Portuguese
common_voice_fr_34933022.wav,French
common_voice_ta_31833425.wav,Tamil
common_voice_fr_34941578.wav,French
common_voice_fr_34930215.wav,French
common_voice_de_36531880.wav,German
common_voice_pt_36535348.wav,Portuguese
common_voice_ta_31833199.wav,Tamil
common_voice_en_38025703.wav,English
common_voice_fr_34930227.wav,French
common_voice_de_36534048.wav,German
common_voice_en_38024687.wav,English
common_voice_fr_34936725.wav,French
common_voice_fr_34933048.wav,French
common_voice_en_38025634.wav,English
common_voice_pt_36533735.wav,Portuguese
common_voice_pt_36534817.wav,Portuguese
common_voice_fr_34936692.wav,French
common_voice_pt_36533828.wav,Portuguese
common_voice_pt_36533842.wav,Portuguese
common_voice_ta_31833481.wav,Tamil
common_voice_fr_34930313.wav,French
common_voice_pt_36535366.wav,Portuguese
common_voice_de_36531699.wav,German
common_voice_de_36533116.wav,German
common_voice_pt_36533984.wav,Portuguese
common_voice_de_36535935.wav,German
common_voice_fr_34936735.wav,French
common_voice_pt_36533980.wav,Portuguese
common_voice_fr_34936612.wav,French
common_voice_fr_34933207.wav,French
common_voice_ta_31833424.wav,Tamil
common_voice_ta_31833185.wav,Tamil
common_voice_en_38025631.wav,English
common_voice_ta_31833410.wav,Tamil
common_voice_pt_36534733.wav,Portuguese
common_voice_de_36532397.wav,German
common_voice_ta_31833418.wav,Tamil
common_voice_fr_34932987.wav,French
common_voice_en_38024791.wav,English
common_voice_de_36533370.wav,German
common_voice_fr_34930309.wav,French
common_voice_pt_36533947.wav,Portuguese
common_voice_fr_34936745.wav,French
common_voice_de_36532493.wav,German
common_voice_en_38024789.wav,English
common_voice_pt_36534627.wav,Portuguese
common_voice_de_36535775.wav,German
common_voice_pt_36533953.wav,Portuguese
common_voice_ta_31833535.wav,Tamil
common_voice_pt_36533963.wav,Portuguese
common_voice_ta_31842303.wav,Tamil
common_voice_pt_36530401.wav,Portuguese
common_voice_fr_34952335.wav,French
common_voice_pt_36534256.wav,Portuguese
common_voice_de_36536648.wav,German
common_voice_fr_34936639.wav,French
common_voice_fr_34933049.wav,French
common_voice_ta_31833512.wav,Tamil
common_voice_fr_34930278.wav,French
common_voice_fr_34933247.wav,French
common_voice_de_36533128.wav,German
common_voice_en_38025234.wav,English
common_voice_pt_36534670.wav,Portuguese
common_voice_en_38025262.wav,English
common_voice_de_36533349.wav,German
common_voice_ta_31838505.wav,Tamil
common_voice_pt_36535346.wav,Portuguese
common_voice_pt_36533995.wav,Portuguese
common_voice_pt_36535251.wav,Portuguese
common_voice_en_38025602.wav,English
common_voice_ta_31833381.wav,Tamil
common_voice_pt_36533832.wav,Portuguese
common_voice_en_38025665.wav,English
common_voice_en_38024661.wav,English
common_voice_en_38025530.wav,English
common_voice_de_36536239.wav,German
common_voice_fr_34936760.wav,French
common_voice_en_38025705.wav,English
common_voice_pt_36534854.wav,Portuguese
common_voice_en_38025668.wav,English
common_voice_en_38025475.wav,English
common_voice_pt_36534873.wav,Portuguese
common_voice_en_38024745.wav,English
common_voice_ta_31833463.wav,Tamil
common_voice_ta_31833471.wav,Tamil
common_voice_de_36532379.wav,German
common_voice_pt_36534284.wav,Portuguese
common_voice_ta_31838037.wav,Tamil
common_voice_pt_36534003.wav,Portuguese
common_voice_fr_34936614.wav,French
common_voice_ta_31833108.wav,Tamil
common_voice_de_36532746.wav,German
common_voice_en_38025568.wav,English
common_voice_fr_34933021.wav,French
common_voice_de_36536602.wav,German
common_voice_ta_31833543.wav,Tamil
common_voice_pt_36530396.wav,Portuguese
common_voice_en_38025426.wav,English
common_voice_en_38025529.wav,English
common_voice_de_36532490.wav,German
common_voice_de_36532781.wav,German
common_voice_en_38025482.wav,English
common_voice_en_38025479.wav,English
common_voice_ta_31833198.wav,Tamil
common_voice_ta_31833516.wav,Tamil
common_voice_en_38025249.wav,English
common_voice_en_38024682.wav,English
common_voice_pt_36533838.wav,Portuguese
common_voice_ta_31833458.wav,Tamil
common_voice_de_36534015.wav,German
common_voice_fr_34930234.wav,French
common_voice_de_36533363.wav,German
common_voice_en_38024792.wav,English
common_voice_fr_34930288.wav,French
common_voice_pt_36535086.wav,Portuguese
common_voice_fr_34929481.wav,French
common_voice_pt_36534973.wav,Portuguese
common_voice_en_38024695.wav,English
common_voice_de_36533274.wav,German
common_voice_ta_31833169.wav,Tamil
common_voice_ta_31842260.wav,Tamil
common_voice_en_38025196.wav,English
common_voice_pt_36533733.wav,Portuguese
common_voice_fr_34933020.wav,French
common_voice_ta_31833385.wav,Tamil
common_voice_fr_34936608.wav,French
common_voice_de_36531555.wav,German
common_voice_en_38025582.wav,English
common_voice_fr_34936562.wav,French
common_voice_pt_36533967.wav,Portuguese
common_voice_fr_34932990.wav,French
common_voice_pt_36535390.wav,Portuguese
common_voice_pt_36533891.wav,Portuguese
common_voice_ta_31833139.wav,Tamil
common_voice_pt_36535361.wav,Portuguese
common_voice_de_36531967.wav,German
common_voice_fr_34930508.wav,French
common_voice_de_36532419.wav,German
common_voice_pt_36533940.wav,Portuguese
common_voice_de_36531844.wav,German
common_voice_en_38025130.wav,English
common_voice_en_38025207.wav,English
common_voice_fr_34930551.wav,French
common_voice_fr_34951749.wav,French
common_voice_de_36531884.wav,German
common_voice_de_36532457.wav,German
common_voice_pt_36534602.wav,Portuguese
common_voice_de_36533106.wav,German
common_voice_de_36535936.wav,German
common_voice_de_36532762.wav,German
common_voice_en_38024678.wav,English
common_voice_pt_36534723.wav,Portuguese
common_voice_ta_31842371.wav,Tamil
common_voice_fr_34930239.wav,French
common_voice_de_36535967.wav,German
common_voice_en_38025101.wav,English
common_voice_pt_36533879.wav,Portuguese
common_voice_fr_34933078.wav,French
common_voice_de_36536163.wav,German
common_voice_fr_34952282.wav,French
common_voice_fr_34951750.wav,French
common_voice_pt_36530391.wav,Portuguese
common_voice_en_38025470.wav,English
common_voice_en_38025465.wav,English
common_voice_en_38025649.wav,English
common_voice_en_38025263.wav,English
common_voice_ta_31842254.wav,Tamil
common_voice_fr_34951214.wav,French
common_voice_en_38025696.wav,English
common_voice_ta_31833145.wav,Tamil
common_voice_fr_34938900.wav,French
common_voice_en_38024663.wav,English
common_voice_ta_31833417.wav,Tamil
common_voice_ta_31833329.wav,Tamil
common_voice_pt_36530392.wav,Portuguese
common_voice_en_38025619.wav,English
common_voice_de_36533121.wav,German
common_voice_en_38025472.wav,English
common_voice_fr_34933246.wav,French
common_voice_pt_36535068.wav,Portuguese
common_voice_de_36533219.wav,German
common_voice_pt_36533952.wav,Portuguese
common_voice_en_38024820.wav,English
common_voice_ta_31833333.wav,Tamil
common_voice_de_36534069.wav,German
common_voice_ta_31842414.wav,Tamil
common_voice_fr_34933026.wav,French
common_voice_pt_36535377.wav,Portuguese
common_voice_de_36531980.wav,German
common_voice_ta_31842341.wav,Tamil
common_voice_en_38025161.wav,English
common_voice_fr_34932996.wav,French
common_voice_de_36532472.wav,German
common_voice_en_38025486.wav,English
common_voice_de_36532738.wav,German
common_voice_ta_31833420.wav,Tamil
common_voice_en_38025185.wav,English
common_voice_de_36536166.wav,German
common_voice_en_38024751.wav,English
common_voice_pt_36534735.wav,Portuguese
common_voice_ta_31833142.wav,Tamil
common_voice_pt_36533827.wav,Portuguese
common_voice_fr_34936734.wav,French
common_voice_en_38025498.wav,English
common_voice_ta_31842222.wav,Tamil
common_voice_ta_31833442.wav,Tamil
common_voice_en_38025226.wav,English
common_voice_pt_36534319.wav,Portuguese
common_voice_en_38025657.wav,English
common_voice_de_36534042.wav,German
common_voice_de_36531996.wav,German
common_voice_pt_36534815.wav,Portuguese
common_voice_de_36533314.wav,German
common_voice_en_38025700.wav,English
common_voice_ta_31842432.wav,Tamil
common_voice_ta_31842398.wav,Tamil
common_voice_ta_31833127.wav,Tamil
common_voice_en_38024781.wav,English
common_voice_en_38025585.wav,English
common_voice_de_36531993.wav,German
common_voice_en_38024786.wav,English
common_voice_fr_34936630.wav,French
common_voice_en_38025695.wav,English
common_voice_ta_31833468.wav,Tamil
common_voice_pt_36533825.wav,Portuguese
common_voice_en_38025567.wav,English
common_voice_de_36532459.wav,German
common_voice_en_38025463.wav,English
